User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
u24992,45,female,professional,ios,9.9,6.3,1,4.4,5,50,3,13.4
u24993,46,other,business owner,ios,4.0,4.7,4,7.4,10,57,6,13.2
u24994,54,female,freelancer,android,3.1,7.2,4,6.0,1,54,0,10.3
u24995,21,male,business owner,ios,5.8,6.8,6,4.8,1,44,1,11.2
u24996,50,female,business owner,android,2.1,7.2,7,8.5,9,20,5,11.5
u24997,48,other,business owner,ios,1.3,4.6,5,6.9,7,28,6,3.0
u24998,19,female,student,android,7.0,7.6,4,6.2,10,26,6,3.1
u24999,59,other,freelancer,android,1.8,6.9,5,7.9,8,51,2,3.2
u25000,25,other,freelancer,ios,6.4,5.5,5,5.1,7,57,1,7.5
u25001,51,other,freelancer,android,3.6,2.8,5,7.8,6,54,4,13.2
u25002,48,other,freelancer,android,8.9,5.7,2,6.6,6,45,5,12.2
u25003,28,other,professional,ios,7.5,0.7,5,7.0,7,29,3,9.2
u25004,44,other,professional,android,2.2,4.6,4,5.5,1,6,0,10.4
u25005,59,male,freelancer,ios,11.7,2.6,3,8.1,5,24,6,13.5
u25006,20,male,professional,ios,10.2,3.8,5,5.5,2,54,5,13.9
u25007,19,male,freelancer,ios,6.7,0.7,10,5.5,1,36,1,3.6
u25008,25,female,business owner,android,8.1,3.9,5,5.4,8,15,0,7.0
u25009,58,male,freelancer,ios,3.8,7.5,3,4.8,4,44,3,10.5
u25010,31,female,business owner,ios,6.3,1.5,5,6.0,4,36,6,5.3
u25011,45,male,student,android,7.7,0.9,4,5.4,7,6,3,11.8
u25012,41,male,freelancer,android,6.7,4.7,2,6.0,7,55,4,5.7
u25013,25,male,freelancer,android,5.1,2.6,3,6.7,3,9,2,9.1
u25014,21,female,student,android,1.8,3.5,10,7.4,1,22,0,7.1
u25015,32,female,freelancer,ios,9.7,6.4,9,6.5,4,54,3,10.5
u25016,35,female,business owner,ios,10.4,3.6,8,4.5,9,19,3,6.0
u25017,36,other,student,android,7.1,7.2,2,8.8,2,20,0,8.0
u25018,37,female,freelancer,ios,3.7,0.8,8,8.9,7,30,5,11.9
u25019,34,other,freelancer,android,6.4,2.8,9,7.0,5,38,3,6.0
u25020,26,other,student,ios,4.6,3.3,7,6.9,4,32,0,12.6
u25021,56,male,professional,ios,1.4,5.4,6,8.2,3,55,3,11.3
u25022,56,male,freelancer,ios,8.0,2.8,6,6.3,8,42,2,12.0
u25023,20,male,freelancer,android,10.5,6.9,1,8.6,7,55,2,12.9
u25024,43,other,professional,android,2.4,5.4,10,6.9,8,11,0,2.9
u25025,48,female,student,ios,3.0,0.9,1,7.5,2,41,5,12.2
u25026,35,female,freelancer,ios,3.7,1.5,10,7.5,6,24,4,2.4
u25027,60,male,freelancer,android,4.5,7.3,5,7.5,5,17,2,7.5
u25028,39,male,professional,android,1.7,0.8,10,8.6,4,20,1,11.6
u25029,45,female,professional,android,3.0,7.6,5,4.7,10,45,5,9.0
u25030,53,male,freelancer,android,1.2,1.3,3,6.5,2,60,4,6.9
u25031,43,female,business owner,ios,7.5,4.3,2,4.7,8,45,6,10.0
u25032,41,other,business owner,ios,7.0,6.6,1,7.2,1,6,1,5.8
u25033,28,female,freelancer,android,4.8,6.2,2,5.4,7,40,1,6.5
u25034,37,other,business owner,ios,8.5,5.8,1,4.1,3,23,4,7.7
u25035,20,other,professional,ios,1.6,1.3,9,6.2,9,33,0,8.6
u25036,42,female,business owner,ios,4.4,1.6,10,9.0,1,56,6,6.3
u25037,27,other,professional,android,2.5,3.2,9,5.0,4,7,3,11.7
u25038,26,female,freelancer,ios,9.3,4.3,7,6.1,3,42,0,6.9
u25039,25,male,business owner,ios,4.9,3.9,3,8.3,7,16,6,8.4
u25040,38,male,professional,ios,10.0,5.7,9,6.6,9,45,0,7.2
u25041,40,male,business owner,ios,8.3,5.9,4,6.0,10,28,3,7.4
u25042,57,male,freelancer,ios,5.3,7.0,4,7.7,9,41,3,11.5
u25043,56,other,freelancer,ios,4.9,4.7,8,7.0,4,37,0,3.4
u25044,45,other,business owner,android,3.2,4.6,4,4.7,3,18,1,7.0
u25045,48,other,professional,ios,3.0,3.7,10,5.5,5,14,2,4.1
u25046,26,male,freelancer,ios,1.7,1.7,6,8.7,3,48,5,2.4
u25047,38,other,business owner,android,4.6,3.7,3,6.5,6,16,2,5.6
u25048,45,male,student,ios,11.5,4.1,6,7.2,5,19,6,11.2
u25049,29,male,student,android,4.1,5.5,6,6.5,9,8,6,11.5
u25050,29,other,student,android,10.0,3.2,4,8.7,1,17,5,9.9
u25051,29,female,freelancer,ios,4.8,3.5,4,4.3,3,46,3,11.6
u25052,25,male,business owner,android,1.9,8.0,5,8.6,1,48,1,5.8
u25053,56,other,student,ios,3.1,4.2,8,8.5,9,28,4,10.3
u25054,18,male,student,android,10.7,6.3,8,7.8,6,25,2,5.4
u25055,39,male,freelancer,ios,5.8,7.1,6,5.7,9,38,3,9.8
u25056,33,other,freelancer,android,4.0,1.7,8,8.9,4,16,3,8.2
u25057,31,female,professional,android,5.2,3.6,6,8.8,3,27,2,8.2
u25058,58,male,freelancer,android,7.8,8.0,4,4.5,8,60,4,2.3
u25059,59,male,student,ios,9.2,4.7,5,6.2,10,46,2,6.2
u25060,60,male,business owner,android,9.2,0.5,9,4.9,2,52,3,2.1
u25061,36,male,student,android,6.5,3.5,7,4.3,10,49,4,5.1
u25062,46,other,business owner,ios,9.0,7.6,8,5.8,8,30,3,2.2
u25063,19,other,business owner,android,5.8,3.0,2,5.8,9,24,0,9.8
u25064,34,female,freelancer,ios,8.5,2.7,3,8.4,3,26,3,13.3
u25065,49,other,freelancer,android,7.4,5.2,9,8.4,7,55,1,7.7
u25066,37,male,professional,ios,7.1,7.3,10,7.1,6,34,2,12.5
u25067,48,other,professional,ios,8.2,5.7,7,5.5,7,33,5,10.8
u25068,42,female,student,android,5.8,0.7,7,4.6,2,31,3,9.8
u25069,37,female,business owner,ios,8.7,5.7,6,7.6,4,12,4,10.3
u25070,52,male,business owner,android,9.7,4.9,6,8.1,1,58,3,9.6
u25071,36,female,freelancer,android,8.2,5.9,9,8.7,5,33,5,4.3
u25072,38,male,professional,android,10.0,1.1,1,7.1,6,9,1,13.3
u25073,41,male,freelancer,ios,10.8,0.9,4,5.5,5,50,4,8.4
u25074,56,male,freelancer,android,1.7,2.8,9,4.1,6,38,4,5.7
u25075,32,male,business owner,ios,5.4,5.1,6,4.4,10,8,0,4.8
u25076,56,female,business owner,ios,3.8,1.8,8,5.9,1,18,2,6.9
u25077,45,other,freelancer,android,3.8,6.6,3,5.0,5,12,0,9.0
u25078,38,other,freelancer,ios,6.5,5.7,2,4.2,8,46,2,10.4
u25079,28,female,freelancer,ios,2.5,7.8,1,6.4,7,42,4,2.6
u25080,24,male,freelancer,android,3.0,5.1,3,9.0,7,7,2,11.6
u25081,32,other,student,android,11.4,5.3,9,8.4,1,17,1,4.2
u25082,52,male,business owner,ios,1.3,2.5,9,7.9,10,20,2,9.6
u25083,32,female,business owner,ios,5.8,3.1,6,6.2,6,31,0,8.5
u25084,38,female,student,ios,4.2,1.0,10,7.1,6,14,4,12.0
u25085,18,female,freelancer,android,8.1,3.4,5,6.8,4,48,3,2.5
u25086,49,other,freelancer,ios,7.9,7.1,8,4.2,1,11,6,2.2
u25087,23,female,business owner,ios,8.0,4.5,5,5.8,6,42,0,7.7
u25088,26,other,freelancer,ios,1.5,2.3,8,6.1,2,6,1,6.0
u25089,36,male,freelancer,android,2.7,5.7,3,5.6,9,28,2,7.0
u25090,39,female,freelancer,android,5.3,6.2,4,7.2,3,33,3,12.1
u25091,40,female,professional,android,7.9,1.2,7,8.5,4,50,0,9.5
u25092,31,other,freelancer,android,10.5,6.3,3,8.3,3,40,6,12.2
u25093,24,female,freelancer,ios,7.5,6.1,6,8.7,1,59,5,10.1
u25094,28,other,student,android,11.5,3.5,6,7.8,2,33,4,5.6
u25095,56,other,student,android,2.8,6.0,8,4.4,1,29,1,6.2
u25096,21,female,business owner,ios,4.5,7.3,6,4.8,4,48,2,7.5
u25097,18,other,student,ios,6.1,4.0,1,4.1,4,38,0,13.7
u25098,33,male,freelancer,ios,6.4,2.7,2,4.7,2,27,3,11.7
u25099,43,other,professional,android,10.4,2.1,6,6.9,2,37,4,10.6
u25100,26,other,freelancer,ios,10.3,0.7,5,5.1,6,19,0,10.1
u25101,60,female,professional,ios,6.0,2.8,10,8.2,3,31,5,5.9
u25102,29,other,professional,android,1.5,3.5,9,6.6,6,48,6,5.4
u25103,23,other,business owner,android,12.0,5.6,10,4.2,8,30,5,2.1
u25104,22,female,business owner,ios,1.5,6.5,6,6.7,2,52,2,8.9
u25105,48,other,business owner,ios,9.9,5.5,3,8.8,9,59,4,4.1
u25106,33,male,student,android,8.8,4.6,3,5.2,3,13,6,8.5
u25107,58,male,professional,android,4.0,6.0,1,6.0,2,38,0,3.4
u25108,27,other,student,ios,8.2,1.2,7,6.6,5,23,3,6.6
u25109,58,other,student,ios,9.4,1.5,6,5.1,3,32,2,7.5
u25110,47,female,business owner,ios,10.4,1.2,2,8.4,3,22,3,6.0
u25111,49,female,student,ios,6.1,1.1,10,8.2,6,23,1,8.8
u25112,28,female,student,ios,9.8,1.3,3,6.7,10,48,4,9.4
u25113,45,other,freelancer,ios,9.1,5.9,1,8.6,7,14,5,4.6
u25114,35,female,professional,android,4.6,3.9,4,4.7,5,33,6,5.9
u25115,52,male,freelancer,ios,7.7,5.3,8,4.9,8,43,4,9.7
u25116,59,other,student,android,1.6,5.0,2,6.0,1,45,3,7.7
u25117,52,male,business owner,android,1.7,2.4,2,7.1,2,21,2,7.1
u25118,33,other,freelancer,ios,1.1,4.5,4,4.2,1,19,0,3.4
u25119,57,female,business owner,android,8.6,2.2,4,6.4,10,57,4,11.9
u25120,40,female,freelancer,android,9.0,0.8,9,4.5,10,59,0,2.3
u25121,53,female,professional,android,11.1,6.2,8,6.5,8,15,5,5.5
u25122,38,male,professional,android,9.7,1.5,3,4.2,9,53,3,3.6
u25123,38,female,freelancer,ios,3.5,4.9,8,7.2,10,55,6,8.8
u25124,53,female,business owner,ios,3.6,6.7,7,5.2,4,46,5,2.5
u25125,38,other,business owner,ios,6.0,6.6,2,8.0,8,24,3,3.6
u25126,28,female,professional,ios,6.6,3.0,1,5.0,4,38,6,8.0
u25127,29,male,freelancer,android,11.8,6.5,7,7.3,3,14,3,10.2
u25128,55,other,professional,ios,8.3,4.3,7,6.3,4,42,1,2.4
u25129,60,male,professional,ios,1.5,2.5,8,7.1,7,10,5,10.4
u25130,37,male,student,ios,1.2,6.9,4,6.4,1,48,5,3.2
u25131,28,other,freelancer,ios,3.0,4.4,4,8.9,4,40,6,11.8
u25132,40,other,professional,android,2.6,2.8,5,6.6,5,20,4,2.4
u25133,26,other,student,ios,7.2,3.3,5,5.7,8,37,2,5.9
u25134,38,other,freelancer,android,5.9,4.5,7,8.7,9,32,3,2.5
u25135,24,other,student,ios,5.2,7.0,7,8.3,10,17,5,6.6
u25136,43,female,professional,ios,8.2,3.0,1,6.2,6,15,3,5.2
u25137,25,male,professional,android,4.0,2.6,2,6.2,2,18,0,12.3
u25138,50,female,business owner,ios,1.6,6.6,6,8.3,10,29,6,10.8
u25139,38,female,student,android,1.5,3.9,7,8.3,10,50,1,6.3
u25140,49,female,business owner,ios,11.1,3.3,10,5.9,1,45,3,9.9
u25141,41,male,professional,android,1.0,6.5,2,5.2,2,42,5,8.1
u25142,57,male,freelancer,android,11.6,7.3,4,8.8,3,30,1,9.5
u25143,23,female,freelancer,ios,8.3,5.3,9,7.9,6,42,6,3.7
u25144,46,male,business owner,android,6.3,1.1,1,7.9,8,11,5,8.3
u25145,22,other,business owner,ios,9.6,2.9,1,8.0,5,48,2,4.9
u25146,21,male,professional,ios,9.8,3.9,3,8.9,8,44,4,3.9
u25147,39,other,professional,ios,11.1,1.4,3,5.3,10,14,0,3.0
u25148,21,male,professional,ios,7.3,7.5,6,7.0,2,23,3,12.3
u25149,51,male,student,android,4.3,0.7,4,6.5,6,24,5,11.8
u25150,58,female,business owner,ios,7.7,7.0,5,7.2,9,17,3,9.5
u25151,21,female,student,android,4.3,0.6,9,6.3,9,54,1,2.6
u25152,41,other,freelancer,android,10.7,5.8,9,4.5,9,54,6,9.0
u25153,37,male,professional,android,3.4,6.8,5,8.7,6,32,2,3.3
u25154,56,female,freelancer,android,8.5,1.7,8,5.4,1,51,6,11.2
u25155,23,other,student,ios,9.7,4.7,6,4.3,3,43,4,3.2
u25156,34,male,business owner,android,10.4,1.5,9,6.2,9,19,5,8.1
u25157,46,female,student,android,4.5,3.6,2,5.1,5,38,3,10.0
u25158,47,other,professional,android,2.6,4.5,9,7.3,6,53,5,6.8
u25159,37,female,professional,android,2.8,0.9,6,8.7,4,36,6,6.0
u25160,35,female,professional,android,5.7,6.4,9,6.2,7,27,4,6.2
u25161,48,male,freelancer,ios,11.4,2.1,5,5.0,8,51,5,8.8
u25162,32,female,business owner,ios,2.1,4.0,8,7.4,7,36,0,7.4
u25163,41,other,freelancer,ios,10.2,1.1,1,6.0,4,12,6,12.0
u25164,58,female,professional,android,7.9,2.9,5,8.9,4,39,1,8.9
u25165,31,other,professional,ios,3.0,3.8,8,5.3,8,21,3,8.4
u25166,40,other,freelancer,ios,7.7,3.8,4,5.1,9,11,4,4.0
u25167,27,male,business owner,ios,6.7,2.6,8,5.3,3,54,4,11.9
u25168,37,male,business owner,ios,8.3,2.9,9,7.1,4,57,2,9.1
u25169,46,other,freelancer,android,6.0,1.1,4,5.7,10,24,0,2.1
u25170,51,other,professional,ios,11.5,4.6,2,4.2,6,41,2,9.6
u25171,36,female,student,android,11.0,2.6,1,8.8,2,18,0,4.2
u25172,25,male,freelancer,ios,3.4,4.8,5,8.9,8,29,2,11.8
u25173,47,female,student,android,3.2,5.1,9,4.0,6,24,3,7.2
u25174,25,female,business owner,ios,4.4,5.7,1,5.1,6,54,0,5.5
u25175,40,other,student,ios,3.1,7.6,7,5.2,8,26,1,9.3
u25176,55,female,business owner,android,11.0,3.3,7,6.7,2,56,1,5.8
u25177,37,female,business owner,android,1.7,7.1,4,6.7,6,54,2,4.7
u25178,54,female,freelancer,ios,2.6,5.9,10,4.3,6,18,2,13.3
u25179,47,female,business owner,ios,1.6,7.3,2,8.6,3,10,1,10.8
u25180,30,male,freelancer,ios,1.4,1.0,2,6.2,6,50,6,8.5
u25181,34,male,student,android,4.2,6.6,10,6.2,4,16,0,5.6
u25182,36,female,professional,ios,6.1,0.9,10,4.4,2,40,5,4.9
u25183,56,female,business owner,android,11.3,5.3,6,4.2,5,59,4,10.6
u25184,31,other,student,ios,3.5,3.6,10,6.2,10,44,1,4.5
u25185,20,other,professional,ios,10.7,7.1,9,7.7,7,21,1,8.8
u25186,39,other,freelancer,ios,3.6,4.5,9,8.0,3,58,3,12.5
u25187,32,other,professional,android,4.8,3.4,3,7.3,9,41,4,5.2
u25188,49,female,student,ios,8.2,7.4,3,4.1,10,9,0,4.4
u25189,50,other,student,ios,4.1,4.5,3,6.1,7,46,0,12.0
u25190,52,male,student,ios,3.5,1.6,10,6.9,2,48,0,9.6
u25191,19,female,business owner,ios,3.1,6.8,8,6.4,6,20,1,10.2
u25192,32,female,student,android,10.6,4.7,8,8.3,4,8,5,4.7
u25193,30,male,professional,ios,3.9,7.4,1,8.4,2,12,3,2.6
u25194,25,female,freelancer,android,6.2,4.6,2,4.9,1,9,6,13.4
u25195,51,male,business owner,ios,11.6,5.1,9,5.2,4,8,1,11.5
u25196,31,male,professional,android,9.0,5.8,1,4.7,5,49,5,10.8
u25197,44,other,professional,android,7.2,5.6,2,8.2,6,32,2,9.3
u25198,23,male,business owner,android,6.6,2.0,9,6.9,5,40,6,13.3
u25199,22,female,freelancer,android,7.2,0.6,8,5.8,5,49,6,7.0
u25200,30,female,student,android,3.3,4.8,10,8.4,2,21,2,6.0
u25201,33,female,business owner,android,5.3,1.2,10,8.0,4,53,4,11.9
u25202,59,male,professional,ios,10.6,2.7,5,5.3,8,59,6,9.2
u25203,51,other,business owner,ios,6.7,4.4,10,8.0,5,38,1,3.5
u25204,56,male,professional,android,7.1,1.3,10,7.1,1,14,0,7.0
u25205,29,male,business owner,ios,3.8,3.1,7,8.4,3,38,3,9.7
u25206,45,female,student,android,6.3,1.0,1,5.1,6,60,0,9.5
u25207,20,other,freelancer,android,3.4,3.5,10,8.6,8,59,4,4.1
u25208,50,other,business owner,android,7.6,7.9,6,4.9,4,12,4,9.2
u25209,48,female,freelancer,android,12.0,0.8,5,4.7,6,28,5,5.8
u25210,50,female,business owner,ios,11.1,4.3,7,6.4,1,50,3,5.8
u25211,52,female,student,android,7.8,7.6,2,7.3,10,57,6,6.5
u25212,29,male,business owner,android,8.2,6.4,6,6.1,10,38,2,10.3
u25213,53,female,business owner,ios,8.2,6.0,5,6.2,3,29,0,5.7
u25214,22,other,business owner,android,2.4,6.5,9,7.3,9,22,0,5.8
u25215,40,other,student,android,8.3,7.8,1,6.1,10,48,3,10.6
u25216,29,male,professional,ios,6.9,1.9,10,4.1,1,12,4,9.6
u25217,48,male,student,ios,5.8,4.0,6,5.1,1,36,6,5.7
u25218,52,other,student,android,2.3,1.2,4,8.6,7,32,3,5.5
u25219,48,male,student,android,8.5,2.6,6,7.8,5,20,4,4.0
u25220,30,male,freelancer,ios,2.5,0.7,8,5.8,9,12,0,7.4
u25221,18,other,student,ios,10.1,3.4,5,4.9,10,19,4,3.5
u25222,36,female,student,android,7.6,4.0,3,6.0,4,5,5,8.3
u25223,53,female,student,android,6.1,6.8,2,6.1,2,13,6,11.5
u25224,45,female,professional,android,7.4,3.3,10,8.8,7,42,4,9.0
u25225,29,male,business owner,android,11.1,2.2,4,8.8,4,27,4,6.7
u25226,38,female,business owner,ios,7.1,1.3,2,8.8,7,33,6,4.4
u25227,22,other,business owner,android,2.4,4.7,10,6.8,6,22,4,10.5
u25228,38,female,student,android,2.5,6.4,4,6.9,1,59,2,2.7
u25229,29,female,professional,ios,1.9,1.8,10,4.1,10,24,4,12.3
u25230,25,female,business owner,ios,11.2,7.3,10,7.3,1,33,1,10.2
u25231,46,other,business owner,ios,6.3,0.9,5,4.2,8,23,2,6.0
u25232,37,female,professional,android,6.9,2.8,8,5.2,9,16,3,3.5
u25233,44,other,professional,ios,4.0,5.0,5,6.7,2,45,5,9.6
u25234,38,female,professional,android,6.1,1.4,9,6.9,3,52,1,9.9
u25235,60,male,freelancer,android,9.9,4.2,10,4.3,8,43,2,3.7
u25236,31,male,business owner,android,12.0,5.3,7,8.7,1,42,5,13.1
u25237,38,female,freelancer,ios,5.7,5.4,8,4.6,1,34,4,12.4
u25238,32,other,freelancer,ios,9.9,1.3,7,4.5,5,19,4,11.6
u25239,48,other,student,ios,7.3,5.9,9,8.3,6,57,5,2.4
u25240,50,other,professional,android,4.3,6.6,1,7.6,10,54,4,2.1
u25241,21,male,freelancer,android,11.8,5.6,8,4.1,4,45,5,10.0
u25242,24,male,freelancer,android,9.1,6.7,5,7.4,10,7,1,10.8
u25243,50,female,freelancer,ios,4.2,4.3,2,7.7,7,39,3,2.8
u25244,54,female,student,ios,5.3,1.5,2,6.7,9,31,5,9.4
u25245,24,male,freelancer,android,2.1,4.1,4,5.7,7,12,0,3.5
u25246,40,female,business owner,ios,7.6,7.1,3,6.1,3,7,1,13.5
u25247,45,female,professional,ios,2.8,1.7,10,8.3,5,15,3,6.6
u25248,48,female,freelancer,ios,6.1,1.9,7,7.9,9,41,1,13.0
u25249,30,other,professional,ios,4.6,4.2,6,6.1,3,29,1,7.1
u25250,36,female,student,ios,6.0,5.2,2,4.3,6,54,5,11.0
u25251,35,other,business owner,ios,8.9,2.8,7,5.0,3,31,2,11.7
u25252,42,other,business owner,ios,4.0,6.8,3,8.6,1,10,6,12.3
u25253,49,other,business owner,android,10.1,7.5,1,5.8,1,52,2,11.7
u25254,23,male,professional,ios,2.1,0.6,9,4.6,5,53,5,10.2
u25255,48,other,freelancer,android,6.1,6.6,6,8.6,4,55,1,9.6
u25256,46,other,student,ios,2.0,4.2,2,5.3,2,6,3,8.5
u25257,42,male,student,android,3.9,4.1,6,6.5,8,5,4,5.1
u25258,28,female,student,android,2.2,3.7,10,4.9,2,45,0,13.7
u25259,55,other,business owner,ios,11.8,3.6,5,5.4,2,49,0,4.2
u25260,43,male,professional,ios,9.5,6.9,8,5.9,8,16,5,11.9
u25261,55,other,freelancer,android,1.0,5.3,10,5.2,7,42,4,10.9
u25262,22,male,professional,android,2.4,6.4,4,6.7,7,51,0,8.5
u25263,37,female,freelancer,android,1.6,2.9,8,5.0,4,39,6,5.4
u25264,32,other,business owner,android,7.7,2.9,5,8.0,7,11,1,4.8
u25265,31,other,freelancer,android,3.4,5.9,8,6.2,8,18,1,11.8
u25266,43,male,student,ios,5.0,4.7,6,7.4,1,50,1,6.2
u25267,26,female,student,ios,9.6,6.3,8,5.3,9,36,1,5.7
u25268,55,male,business owner,android,7.7,1.1,8,6.2,8,57,0,6.8
u25269,56,female,student,android,4.4,1.1,6,7.3,10,60,2,2.2
u25270,54,other,professional,android,7.4,5.9,4,7.1,10,56,6,9.1
u25271,34,other,professional,ios,4.3,5.2,5,4.3,1,52,5,8.3
u25272,42,other,business owner,ios,11.1,4.5,1,8.3,5,42,2,8.6
u25273,58,male,professional,ios,1.4,4.5,4,6.4,2,54,1,9.7
u25274,45,other,student,android,11.1,7.8,4,8.3,1,56,2,11.3
u25275,34,male,freelancer,ios,7.6,2.6,3,7.7,8,44,1,5.1
u25276,39,other,professional,ios,10.7,2.6,6,6.1,2,14,6,6.1
u25277,21,male,freelancer,ios,1.2,7.5,4,6.5,5,39,5,8.9
u25278,57,male,professional,ios,5.7,5.1,4,6.9,6,34,1,3.9
u25279,55,other,professional,android,7.6,4.4,8,7.7,9,45,4,8.5
u25280,54,male,student,ios,10.8,1.6,9,8.5,7,24,3,10.9
u25281,55,other,professional,ios,1.9,3.6,8,8.7,8,57,6,9.3
u25282,19,female,professional,ios,4.9,6.6,1,8.3,3,30,1,8.8
u25283,20,other,student,android,8.1,5.5,9,6.2,1,51,4,12.0
u25284,25,other,business owner,ios,3.6,4.6,2,8.0,8,58,6,12.9
u25285,21,other,student,android,5.4,6.9,3,8.8,4,54,0,4.4
u25286,52,female,professional,android,11.1,4.6,6,7.2,1,46,0,7.4
u25287,56,female,professional,android,9.7,3.5,5,8.3,4,42,6,12.6
u25288,53,other,professional,android,7.8,6.2,9,7.0,10,43,0,5.5
u25289,39,female,professional,android,5.7,7.5,10,5.2,9,21,5,13.1
u25290,48,female,freelancer,android,3.0,6.9,5,6.2,7,22,3,10.2
u25291,32,female,student,ios,10.0,1.8,3,7.5,10,24,6,11.8
u25292,54,other,freelancer,android,5.5,4.5,5,7.4,2,58,3,3.7
u25293,19,female,business owner,ios,10.3,2.9,1,8.8,10,7,6,9.3
u25294,52,other,student,android,3.1,6.3,1,8.6,8,6,6,6.2
u25295,32,female,student,android,9.7,1.4,2,6.1,6,46,3,7.8
u25296,39,male,business owner,android,11.2,6.8,9,6.5,6,8,3,3.5
u25297,28,male,freelancer,ios,9.1,6.1,9,7.0,7,38,6,3.0
u25298,24,male,student,ios,7.4,2.3,2,4.7,10,47,4,10.1
u25299,23,female,student,android,3.2,6.5,7,4.1,7,26,3,11.7
u25300,52,male,freelancer,android,8.7,7.9,10,8.2,7,23,6,4.5
u25301,56,other,business owner,android,7.5,2.6,9,7.8,5,23,1,12.3
u25302,44,male,business owner,android,4.2,2.1,7,7.6,7,14,4,10.2
u25303,60,male,freelancer,android,6.6,3.7,7,8.3,4,45,1,12.9
u25304,51,female,student,android,6.4,3.6,9,7.6,2,20,0,12.6
u25305,36,other,freelancer,ios,1.5,4.5,5,7.2,5,25,5,7.1
u25306,36,female,student,android,6.5,5.2,9,8.2,6,38,0,6.8
u25307,28,female,student,ios,8.6,1.2,1,5.0,10,18,3,7.4
u25308,59,male,student,android,4.3,7.1,7,4.2,6,53,1,12.8
u25309,36,other,freelancer,android,8.9,4.6,3,5.2,10,35,6,3.9
u25310,42,other,student,ios,2.2,1.1,2,8.4,6,40,0,12.7
u25311,35,male,business owner,android,5.0,4.1,8,6.1,10,23,0,12.0
u25312,50,female,professional,ios,8.7,5.1,8,6.9,3,48,0,13.2
u25313,51,other,student,ios,4.4,5.9,9,5.4,8,19,0,6.0
u25314,37,female,professional,android,3.1,7.0,3,7.7,4,41,5,8.3
u25315,57,other,business owner,ios,6.0,6.0,5,5.7,5,37,4,12.8
u25316,60,male,professional,android,2.7,1.2,4,6.1,3,47,0,9.7
u25317,57,other,professional,android,7.3,5.0,4,6.1,5,49,3,10.8
u25318,47,other,professional,android,11.8,2.4,6,4.7,9,51,3,7.0
u25319,55,female,business owner,ios,7.5,1.0,1,8.9,3,29,5,7.6
u25320,41,other,business owner,ios,4.1,1.8,3,6.4,7,24,4,5.1
u25321,46,male,business owner,android,10.9,0.8,5,6.3,7,10,2,6.9
u25322,28,other,professional,ios,5.3,2.8,6,8.9,3,27,5,13.9
u25323,53,male,professional,android,7.3,6.6,9,5.9,3,53,3,9.8
u25324,41,female,business owner,ios,5.9,5.9,2,7.2,6,20,1,2.3
u25325,49,male,professional,ios,5.5,5.7,5,7.9,6,26,0,7.4
u25326,39,other,student,ios,9.1,6.8,6,5.4,3,5,1,8.8
u25327,58,other,business owner,ios,4.9,4.7,6,4.1,4,42,5,9.6
u25328,54,other,business owner,android,6.3,2.5,7,5.6,8,36,5,13.0
u25329,40,other,student,ios,4.4,1.1,2,8.1,5,8,1,6.0
u25330,51,female,professional,android,11.6,2.1,3,4.6,5,54,3,10.8
u25331,26,female,professional,ios,6.0,1.1,1,7.3,8,15,2,9.4
u25332,51,male,student,android,8.5,2.3,7,8.6,3,42,6,3.8
u25333,25,female,student,android,7.3,5.0,9,8.1,9,6,1,12.0
u25334,55,female,freelancer,android,11.9,2.2,6,7.0,8,18,4,5.0
u25335,21,male,professional,ios,3.6,5.8,2,6.5,3,29,1,7.5
u25336,29,other,professional,android,1.1,5.8,9,7.1,1,39,5,3.3
u25337,27,male,professional,ios,7.4,5.3,6,9.0,9,13,3,6.0
u25338,22,other,professional,android,1.2,1.1,7,7.9,9,36,3,4.5
u25339,46,other,freelancer,ios,10.3,3.8,4,6.2,2,5,6,11.7
u25340,55,other,student,android,1.8,1.6,1,4.6,2,11,4,13.3
u25341,47,female,professional,ios,8.2,2.1,10,7.2,8,51,5,2.3
u25342,52,other,freelancer,ios,3.3,0.9,9,4.9,7,28,2,12.5
u25343,56,other,business owner,ios,10.7,2.4,8,6.4,8,25,2,8.3
u25344,60,other,professional,ios,4.1,3.9,7,5.8,3,15,4,12.0
u25345,60,other,business owner,android,8.7,1.5,3,6.6,10,38,3,13.0
u25346,58,other,freelancer,android,8.7,6.5,4,8.9,1,38,1,8.9
u25347,22,female,business owner,android,10.5,0.5,10,5.8,5,46,0,5.4
u25348,26,other,business owner,ios,9.0,7.9,1,4.0,4,17,5,11.1
u25349,37,male,professional,ios,6.5,6.0,10,5.6,10,23,1,4.3
u25350,51,male,business owner,ios,9.4,2.9,1,7.3,5,36,6,6.4
u25351,52,female,business owner,android,6.5,3.2,6,8.4,6,39,3,5.5
u25352,30,female,student,android,2.5,0.6,9,8.3,8,56,2,2.1
u25353,58,male,freelancer,android,8.6,0.8,3,7.5,8,57,2,11.4
u25354,56,female,student,android,2.9,5.2,5,9.0,7,56,1,2.5
u25355,46,male,business owner,ios,8.0,2.3,7,8.6,3,42,4,12.3
